,학교명,위치,학생수,예산(만원),매칭교과,강좌명,활동목표,위도,경도
631,화동중학교,상주시,10.0,500.0,국어,시와 친해지기반,비유와 상징의 표현 효과를 바탕으로 각품을 수용하고 생산한다. 시를 감상하며 삶을 성찰하는 태도를 지닌다. ,36.3884768,127.9587288
632,화동중학교,상주시,10.0,500.0,영어,독서 및 팝송반,앤서니 브라운 영어 동화책을 통해 어휘와 표현을 익힌다. 책읽기의 즐거움을 느끼고 인성이 함양된다. 우리 학교 알아가기를 통해 알맞은 표현을 배우고 활용하여 자신의 삶을 돌아본다. 팝송을 통해 팝송 가사를 자신만의 창의적인 해석으로 표현하여 ucc를 만들어본다.,36.3884768,127.9587288
633,화동중학교,상주시,10.0,500.0,수학,수력(數力)발전소,체험 활동을 통하여 수학에 대한 흥미를 높인다. 수학에 대한 유용성을 알게 한다. 수학 교과 학습에 대한 긍정적 태도를 기른다.,36.3884768,127.9587288
634,화동중학교,상주시,10.0,500.0,사회,지도를 통하여 보는 세상,지도를 통해 다양한 국가와 대륙의 물리적 위치를 파악한다. 다양한 지도를 통해 각 국가와 대륙의 인문 자연환경을 이해한다.,36.3884768,127.9587288
635,화령중학교,상주시,11.0,700.0,과학,자연관찰반,생물의 한살이를 관찰하고 기록할 수 있다. 생물의 구조에 대한 특징을 관찰하고 해부학적 특징을 말할 수 있다.,36.44245211,127.9458196
636,화령중학교,상주시,11.0,700.0,영어,Dunk in English반,다양한 활동을 통하여 자신과 친구에 대한 이해를 높이고 영어의 활용 범위를 몸소 체험하면서 영어에 대한 필요성과 심리적 거리감을 좁힘.,36.44245211,127.9458196
637,화령중학교,상주시,11.0,700.0,국어,잘한다! 자란다! 독서반,"한 학기에 한 권을 친구들과 함께 읽고, 독서의 즐거움을 느끼도록 한다. 친구들과 같은 책을 읽은 후, 질문 및 모둠 토의를 통해 깊이 있는 독서를 하도록 한다. 책을 읽을 때 도서관이나 인터넷에서 관련 자료를 찾아 읽는 능력을 신장하도록 한다. 독서 후 각종 활동을 통해 성장하는 자신과 만나는 기회를 갖도록 한다.",36.44245211,127.9458196
638,화령중학교,상주시,11.0,700.0,사회,사회탐구반,"교과서만으로 충족하기 어려운 사회적 지식 및 내용을 좀 더 깊이 탐구할 수 있다. 자기주도적 활동을 통해 문제해결력, 창의성 및 사회적 사고력을 키울 수 있다.",36.44245211,127.9458196
639,화령중학교,상주시,11.0,700.0,수학,생활 속의 통계반,줄기와 잎 그림을 이해하고 자료를 줄기와 잎 그림을 이용하여 나타낼 수 있다. 도수분포표를 이해하고 자료를 도수분포표를 이용하여 나타낼 수 있다. 히스토그램과 도수분포다각형을 이해하고 자료를 히스토그램과 도수분포다각형으로 나타낼 수 있다. 상대도수를 이해하고 상대도수를 이용하여 자료를 나타낼 수 있다. 실생활의 자료를 활용하여 통계포스터를 만들 수 있다.,36.44245211,127.9458196
640,화북중학교,상주시,6.0,500.0,국어,시 읽기 좋은 날,"시의 특성을 알고, 다양한 주제의 시 작품 감상과 시 창작을 통해서 시와 친해지고, 이를 통해 세상을 바라보는 안목을 넓힌다.",36.55970701,127.9215608
641,화북중학교,상주시,6.0,500.0,수학,아하! 창의 수학,다양한 수학체험활동을 통해 논리적 사고력과 문제해결력을 기른다.,36.55970701,127.9215608
642,화북중학교,상주시,6.0,500.0,과학,과학과 생활,다양한 탐구활동을 통해 과학적 원리를 이해하고 과학에 대한 긍정적인 태도를 형성하여 과학적 사고력과 창의력 발현을 도모할 수 있다.,36.55970701,127.9215608
643,화북중학교,상주시,6.0,500.0,영어,영어권 문화,"영어권 문화에 대한 이해도를 높이고 국제적인 공동체 의식을 기르게 한다. 영어권 문화 이해 활동을 통해 듣기, 말하기, 쓰기, 읽기 능력이 습득되도록 한다. 흥미로운 영어권 문화를 접함으로써 영어에 대한 흥미와 동기 및 자신감을 유지하도록 한다.",36.55970701,127.9215608
644,명인중학교,성주군,9.0,700.0,수학,수학으로 보는 세상,다양한 활동 속에 숨어있는 수학 원리를 발견해가며 수학에 대한 흥미를 높인다.,35.88583823,128.3642206
645,명인중학교,성주군,9.0,700.0,영어,스크린 영어,스크린 영어를 통해 실제 사용되는 영어표현을 익히고 말해봄으로써 영어의사소통역량을 신장 시킬 수 있다.,35.88583823,128.3642206
646,명인중학교,성주군,9.0,700.0,국어,신문학,NIE(신문활용교육)을 통해 교양 있는 민주시민을 양성할 수 있다.,35.88583823,128.3642206
647,명인중학교,성주군,9.0,700.0,사회,미디어와 만나다,"미디어의 개념과 특성을 이해하고 나만의 영상을 기획할 수 있다. 영상제작과정을 이해하고, 스마트폰을 활용하여 나만의 영상을 제작하고 표현할 수 있다.",35.88583823,128.3642206
648,명인중학교,성주군,9.0,700.0,기술가정,맛있는 요리조리반,자신의 건강을 위한 영양소에 대해 알며 간단한 음식을 만들 수 있다.,35.88583823,128.3642206
649,명인중학교,성주군,9.0,700.0,도덕,신문을 통한 세상과의 만남,"신문을 활용한 NIE 수업을 통해 신문의 기능과 역할, 제작 과정을 바르게 이해하고 정확한 정보를 활용할 수 있는 방법을 익혀 종합적인 사고력을 향상시킬 수 있다.",35.88583823,128.3642206
650,벽진중학교,성주군,5.0,700.0,국어,시와 소통하기,"시 읽기를 통해 시의 아름다움과 가치를 느끼고, 시 읽기의 즐거움을 나눈다. 삶의 의미와 가치를 스스로 생각하고 느낌을 자신의 언어로 표현하는 자작시 쓰기 활동을 통해 시의 아름다움과 가치를 내면화할 수 있다.",35.96103444,128.2128533
651,벽진중학교,성주군,5.0,700.0,영어,파워보카반,다양한 주제별 단어 학습을 통해 단어 암기력과 단어 적용력을 높인다.,35.96103444,128.2128533
652,벽진중학교,성주군,5.0,700.0,과학,창의융합 과학반,다양한 과학 활동을 통하여 창의 융합 사고력 및 과학적 탐구력을 높인다.,35.96103444,128.2128533
653,벽진중학교,성주군,5.0,700.0,기술가정,지구환경을 생각하는 업사이클링,지구환경을 생각하는 업사이클링의 의미에 대해 설명할 수 있다. 재활용품을 활용하여 나만의 인테리어 소품을 디자인하고 제작할 수 있다.,35.96103444,128.2128533
654,성주여자중학교,성주군,74.0,1100.0,국어,이야기로 만나는 우리 모습,이야기의 기본 요소 및 구성을 이해하고 이를 바탕으로 자신만의 이야기를 작성할 수 있다. 자신의 삶을 성찰하여 다양한 방법으로 이야기를 쓴다. 또한 이러한 이야기를 서로 공유하고 공감하며 의사소통한다.,35.91621487,128.2820473
655,성주여자중학교,성주군,74.0,1100.0,영어,신나는 영어 세상,영미문화에 대한 글과 영상을 접한 후 관련 주제에 대해 자신의 의견을 표현할 수 있다. 학생에게 흥미가 높은 미디어 속 영어를 통해 영미문화를 체험하고 의사소통역량과 공동체 역량을 키울 수 있다.,35.91621487,128.2820473
656,성주여자중학교,성주군,74.0,1100.0,수학,알고리즘 수학,문제를 해결하기 위한 절차나 방법을 논리적으로 생각하는 과정 속에서 문제해결 능력을 키우고 자신감과 자기주도 학습 능력을 기른다. 해결 방안을 서로 공유하고 어려운 문제를 풀어나감으로써 협동 능력을 향상시킨다.,35.91621487,128.2820473
657,성주여자중학교,성주군,74.0,1100.0,과학,과학속으로,"세포단위에서 우리 주변의 생물을 관찰하고, 현미경 조작능력과 생물의 구조에 대한 안목을 기르게 한다. 다양한 실험을 통해 과학적 원리를 이해하며 생활 현상 속에 다양한 과학적 원리가 있음을 알게 한다. ",35.91621487,128.2820473
658,성주중학교가천분교장,성주군,1.0,200.0,국어,꿈꾸는 소설쓰기반,소설쓰기 경험을 통해 학생들은 소설쓰기에 대한 자신감을 얻고 소설쓰기능력을 향상시킬 수 있다. 학생들은 소설쓰기를 통해 자신의 삶을 성찰하고 미래의 꿈에 대해 생각해 보며 현재를 준비할 수 있다 . ,35.88671985,128.1601936
659,성주중학교가천분교장,성주군,1.0,200.0,수학,창의수학반,다양한 수학적 활동을 직접 경험해 봄으로써 수학에 대한 관심과 흥미를 높인다. 실생활에 널리 분포한 수학적 상황 및 현상을 찾아봄으로써 수학의 필요성을 알 수 있다.,35.88671985,128.1601936
660,성주중학교가천분교장,성주군,1.0,200.0,사회,세계로 떠나는 여행,"다양한 매체를 활용하여 세계 여러나라의 특징과 문화에 대해 경험하고, 글로벌 시민의 모습 함양하기. 세계 여러 나라의 여행상품, 안내지도를 만들어 보고 발표함으로써 창의력 함양하기. ",35.88671985,128.1601936
661,성주중학교가천분교장,성주군,1.0,200.0,과학,나도 과학자!,"과학에 대한 이해를 높이고, 주변의 자연을 활용하여 자연현상에 대한 통찰력을 기를 수 있다. 주변의 암석과 생물에 대한 관찰과 분류를 통해 의사소통 능력과 협업 능력을 함양할 수 있다. ",35.88671985,128.1601936
662,성주중학교가천분교장,성주군,1.0,200.0,영어,FunFun English,정보매체를 활용한 다양한 활동을 통해 영어 표현과 문화를 습득한다. 문화의 다양성을 이해하며 또한 주체적으로 수용하는 태도를 기른다. 창의융합적 사고력을 키우는 미디어교육과 더불어 세계화 시대에 맞는 세계시민의식을함양한다. ,35.88671985,128.1601936
663,수륜중학교,성주군,19.0,700.0,국어,문학감수성반,문학 작품을 읽고 그 작품이 자신의 삶에 미친 영향에 대해 말할 수 있다.,35.83081062,128.1964419
664,수륜중학교,성주군,19.0,700.0,영어,실용영어반,자신이 배웠던 영어를 활용하여 표현능력과 의사소통을 향상 시킬 수 있다. 수업시간에 배운 문장표현방식을 이용하여 글을 쓸 수 있다.,35.83081062,128.1964419
665,수륜중학교,성주군,19.0,700.0,수학,생활수학반,"수학자 일화와 수학 도서 독후감, 수학 일기 등을 바탕으로 수학 신문을 만들 수 있다. 그래프를 사용하여 자료를 요약하고 분석하여 통계 그래프를 만들 수 있다.",35.83081062,128.1964419
666,수륜중학교,성주군,19.0,700.0,과학,과학탐구실험반,학생 주도적 과학실험과 학습을 통해 과학적 탐구 능력 및 자기주도적 학습 능력을 키울 수 있다.,35.83081062,128.1964419
667,용암중학교,성주군,9.0,600.0,국어,꿈나그네의 행복도서관,다양한 독서를 통해 자신의 세계관을 넓히고 가치관을 정립해 미래의 자아상을 설계할 수 있다.,35.84136913,128.314491
668,용암중학교,성주군,9.0,600.0,과학,과학과 나의 꿈,"과학과 관련된 직업의 종류와 하는 일을 조사하고, 그 직업에 필요한 역량에 대해 토의할 수 있다. 현대 사회의 다양한 직업이 과학과 어떤 관련성이 있는지 예를 들어 설명하고, 미래 사회에서의 직업의 변화를 토의할 수 있다.",35.84136913,128.314491
669,용암중학교,성주군,9.0,600.0,수학,수학공예반,수학과 예술을 융합한 창의적 수학공예 활동을 통해 수학이 활용되는 광범위한 산업분야의 직업군을 경험하고 수학의 가치를 인식한다.,35.84136913,128.314491
670,용암중학교,성주군,9.0,600.0,영어,E?T와함께하는 세계테마 여행반,"세계의 주요 나라, 도시 및 문화에 관한 영어 표현을 익혀 다른 문화 속에 있는 다양한 사람들을 이해하고 소통하는 능력을 기른다.",35.84136913,128.314491
671,초전중학교,성주군,17.0,700.0,정보,AI와 함께하는 변화,"인공지능이 개인의 삶과 직업, 사회를 어떻게 변화시키는지 탐색하며, 인공지능과 공존하는 사회 변화에 유연하게 대처할 수 있는 태도와 능력을 함양하도록 함.",35.97707649,128.2641006
672,초전중학교,성주군,17.0,700.0,영어,Slow Reading,‘Slow Reading’이란 책을 천천히 읽으면서 그 의미를 곱씹어 자신의 내면에 새기는 독서 방식으로 ‘The Little Prince’ 원서를 한 학기에 걸쳐 천천히 읽고 활동하며 6가지 핵심역량을 골고루 함양시킬 수 있다.,35.97707649,128.2641006
673,초전중학교,성주군,17.0,700.0,사회,교실 속 세계여행,"세계의 여러 나라의 지리, 문화를 탐구하여 다양한 나라를 이해할 수 있는 능력을 기를 수 있다.",35.97707649,128.2641006
674,초전중학교,성주군,17.0,700.0,기술가정,업사이클링,재활용의 필요성과 재활용품을 만드는 것의 의미와 계획을 세워 실천할 수 있다.,35.97707649,128.2641006
675,초전중학교,성주군,17.0,700.0,정보,앱과 코딩,앱인벤터를 활용하여 나만의 앱 만들기,35.97707649,128.2641006
676,초전중학교,성주군,17.0,700.0,영어,함께하는 그래마인유즈,' Grammar in Use '를 활용한 영어문법 학습,35.97707649,128.2641006
677,초전중학교,성주군,17.0,700.0,사회,지리를 읽는 힘 키우기,지리가 우리 삶에 끼친 영향 탐구하기,35.97707649,128.2641006
678,초전중학교,성주군,17.0,700.0,기술가정,도면그리기,물체를 도면으로 나타내기 ,35.97707649,128.2641006
679,경덕중학교,안동시,155.0,1900.0,국어,오늘은 나도 독서왕,독서를 하기 싫어하고 어려워하는 학생들에게 독서의 재미와 방법을 일깨워 독서를 즐겁게 생활화하는 것을 체득할 수 있도록 도움을 주고자 한다. 다양한 우리나라 소설을 통해 우리 민족 고유의 정서에 공감하고 앞으로 문화를 향유할 수 있는 원동력을 기르고자 한다. 소설과 관련 영상매체를 함께 접해봄으로써 문학 텍스트와 영상매체의 공통점과 차이점을 발견하고 이를 재상산 할 수 있는 역량을 기르고자 한다.,36.56002748,128.708754
680,경덕중학교,안동시,155.0,1900.0,국어,읽기 달인,읽기는 글자를 해독하고 이해하여 사고를 확장시키는 행위이자 지식이나 의미를 파악해 내는 활동이다. 다양한 읽기 활동을 통해 생각의 폭을 넓히고 읽기의 즐거움을 깨닫는 시간을 만들고자 한다. ,36.56002748,128.708754
681,경덕중학교,안동시,155.0,1900.0,사회,여행 지리,"교통수단과 여행의 관계를 이해한다. 바람직하고 안전한 여행을 위한 여행 계획 수립의 중요성을 이해하고 여행 준비에 필요한 지식과 기능, 가치 태도를 탐구하고 적용한다. 세계의 매력적인 생태 및 자연여행이라는 주제로 생태 및 자연에 대한 이해를 높이고 즐길 수 있는 여행지를 선정하고 소개한다. 여행자에게는 의미 있는 경험이 되고 여행지 주민에게는 경제적 이익과 긍지, 지속가능한 개발이 된 사례를 찾아 분석한 뒤 여행 상품 개발에 적용한다.",36.56002748,128.708754
682,경덕중학교,안동시,155.0,1900.0,사회,경제야 놀자,"교육적 효과가 높은 보드게임을 통해 집중력, 문제해결 능력, 논리적·전략적 사고를 향상시킨다. 모둠 활동을 함으로써 사회성을 기를 수 있다.",36.56002748,128.708754
683,경덕중학교,안동시,155.0,1900.0,기술가정,친환경 프로젝트,점점 심해져 가는 환경오염으로 인해 우리 주변이 어떻게 변하고 있는지 살펴보며 환경오염의 심각성과 환경을 지켜야 하는 이유에 대해 알아본다. 이와 더불어 우리가 실천할 수 있는 환경 보전 방안에 대해 생각해 보고 직접 실천해보며 환경을 소중히 여기는 마음을 기른다.,36.56002748,128.708754
684,경덕중학교,안동시,155.0,1900.0,과학,드론,"드론을 이해하고, 기초 운행을 할 수 있다. 드론의 이해를 통해 드론과 관련된 진로에 대해 탐구 할 수 있다.",36.56002748,128.708754
685,경덕중학교,안동시,155.0,1900.0,과학,코딩,"청소년의 건강한 발달과 그들의 일상 생활문화로 스며있는 게임에 대해 새롭게 인식하고, 적극적이며 긍정적 방식으로 활용 및 게임을 통한 리더쉽 형성 게임을 통한 진로를 탐색",36.56002748,128.708754
686,경덕중학교,안동시,155.0,1900.0,과학,꿈꾸는 미래기술 ,미래의 사회는 어떤 모습일까? 지금보다 더 좋은 세상일까? 아니면 터미네이터에 나오는 영상처럼 암흑기일까? 영화를 통해 미래의 모습을 상상해 보고 영화에 그려진 다양한 미래의 환경과 기술들을 보고 다양한 시각에서 토론을 진행하면서 미래의 기술 개발에 관심을 가질 수 있다.,36.56002748,128.708754
687,경안여자중학교,안동시,147.0,1800.0,국어,세상을 보는 시(詩)선,다양한 주제의 시를 읽고 시를 감상하고 이해하는 능력을 기른다. 시와 다양한 매체를 연결 지어 사회적 문제. 시를 활용한 물품을 디자인하고 선물하는 과정에서 감수성과 정서를 함양한다. ,36.57250005,128.7231447
688,경안여자중학교,안동시,147.0,1800.0,사회,사회문화 탐구,세계 지리를 바탕으로 사회 문화를 이해한다. 세계의 다양한 문화를 스티커 컬러링 활동과 국가 조사 활동을 통해 탐색한다. 사회 문화를 보드게임으로 익힌다.,36.57250005,128.7231447
689,경안여자중학교,안동시,147.0,1800.0,과학,생활 속 과학,"교과수업 시간에 배운 내용을 토대로 생활현상과 연관하여 학생들 스스로의 탐구, 토론, 실험, 만들기 등의 활동을 통해 창의성과 문제 해결 능력을 키운다. ",36.57250005,128.7231447
690,경안여자중학교,안동시,147.0,1800.0,영어,Talk Talk English,"낭독 훈련을 통해 다양한 영어 표현을 자연스럽게 익힌다. 발음 현상(연음, 축약, 생략, 첨가)을 듣는데 그치지 않고 직접 연습을 통해 자기것으로 만든다. 말하기(Speaking)의 기본기를 효과적으로 길러 영어에 자신감을 회복한다. ",36.57250005,128.7231447
691,경안중학교,안동시,156.0,3400.0,국어,문집만들기,"문집을 만드는 과정을 통해 창의력, 사고력, 표현력을 기를 수 있다. 자신의 삶과 경험을 바탕으로 다양한 독후 활동을 하며 여러 가지 결과물을 창작할 수 있다.",36.57650803,128.6833866
692,경안중학교,안동시,156.0,3400.0,영어,영어 독서반,영어책읽기를 통해 읽기의 즐거움을 익힐 수 있다. 영어책읽기를 통해 실용적인 영어 실력을 키울 수 있다.,36.57650803,128.6833866
693,경안중학교,안동시,156.0,3400.0,수학,날아라 보드게임,"활동중심의 보드게임을 통해 수학에 대한 관심과 흥미가 생기고 학습 의욕을 향상할 수 있다. 다양한 수학적 사고를 통하여 문제해결능력, 창의융합능력, 추론능력을 함양할 수 있다.",36.57650803,128.6833866
694,경안중학교,안동시,156.0,3400.0,수학,체험활동으로 만나는 수학,"수학체험활동을 통하여 수학적 흥미를 높이고, 수학의 유용성을 알게 하여 수학 교과에 대한 흥미와 관심을 높인다. 수학체험활동으로 자신감을 찾고 이를 실생활에 활용할 수 있다. ",36.57650803,128.6833866
695,경안중학교,안동시,156.0,3400.0,과학,생활 속 과학,"교과수업 시간에 배운 내용을 토대로 생활현상과 연관하여 학생들 스스로의 탐구, 토론, 실험, 만들기, 프로젝트 학습 등의 활동을 통해 창의성과 문제 해결 능력을 키운다. ",36.57650803,128.6833866
696,경안중학교,안동시,156.0,3400.0,과학,과학 시나리오,"과학 학습 목표를 달성하기 위해 시나리오 속 등장인물 역할을 맡아 과제를 수행하는 과정에서 탐구, 토론, 실험, 만들기, 프로젝트 학습에 참여함으로써 창의성과 사례 기반의 문제 해결 능력을 기를 수 있다.",36.57650803,128.6833866
697,경안중학교,안동시,156.0,3400.0,기술가정,생할용품 제작,카프라 블록을 통해 학습자들이 일상 생활에서 필요한 물품을 직접 제작한다. 학습자들 스스로 문제 해결 능력을 기르며 이를 실생활에 적용할 수 있다.,36.57650803,128.6833866
698,길안중학교,안동시,10.0,500.0,국어,독서와 토론이 살아있는 국어,독서와 토론의 중요성을 알고 생활화하는 태도를 기를 수 있다. 독서와 토론을 통해 자기표현 능력을 신장하고 학생들 간의 소통과 공감 능력을 기를 수 있다.,36.45903834,128.8946102
699,길안중학교,안동시,10.0,500.0,사회,지도분석을 통한 지형 기후 문화 탐색,"지도를 보고 그 지역의 지형과 기후를 알아낸 뒤 어떤 문화가 나타났는지 살펴보고 특정 문화 체험을 통해 체득해 볼 수 있다. 우리 마을 답사를 통해 지도를 만들어 보고 우리 마을의 자연환경, 문화에 자부심을 갖는다.",36.45903834,128.8946102
700,길안중학교,안동시,10.0,500.0,과학,코딩없이 배우는 코딩,컴퓨터 프로세서 흐름을 시각화된 코딩으로 변환시켜주는 앱을 활용하여 컴퓨팅 사고력(Computational Thinking)을 키워나간다.,36.45903834,128.8946102
701,길안중학교,안동시,10.0,500.0,영어,Talk Talk English,"여러 가지 상황에 맞는 표현을 사용하여 영어로 의사소통할 수 있다. 개별학습, 모둠학습, 협력학습을 통하여 배려와 소통을 배우고 성취감을 느낄 수 있다.",36.45903834,128.8946102
702,길주중학교,안동시,196.0,2100.0,국어,안동 관련 미디어와 책을 통해 진로 심화탐구 ,안동과 관련된 각종 미디어 자료를 자신의 관심 분야별로 수집하고 분석하여 통합적인 읽기 활동을 펼칠 수 있다. 이러한 읽기 경험을 토대로 독서 탐구 활동을 진행하여 자신만의 진로 신문을 만들 수 있다.,36.5564808,128.7584217
703,길주중학교,안동시,196.0,2100.0,기술가정,어서와~ 기가는 처음이지?,"기술가정 영역 (식, 의, 주, 가족, 소비)에 대해 탐구하고 삶에 필요한 능력과 소양을 기를 수 있다.",36.5564808,128.7584217
704,길주중학교,안동시,196.0,2100.0,영어,지역문화 타이포셔너리 심화반,우리 지역의 다양한 문화를 탐색해보고 각 문화의 특색을 잘 표현할 수 있는 단어를 선정해 볼 수 있다. 단어를 그림과 함께 이미지화하여 의미를 표현해 볼 수 있다.,36.5564808,128.7584217
705,길주중학교,안동시,196.0,2100.0,사회,민주시민 첫걸음,다양한 사회 현상을 이해하고 여러 갈등 유형 및 문제를 합리적으로 해결한다. 법의 필요성을 인식하고 준수하는 태도를 기른다.,36.5564808,128.7584217
706,길주중학교,안동시,196.0,2100.0,사회,여행지리,"바람직하고 안전한 여행을 위한 여행 계획 수립의 중요성을 이해하고 여행 준비에 필요한 지식과 기능, 가치 및 태도를 탐구하여 적용해 볼 수 있다. 또한 직접 여행 상품을 개발하고 책을 만들어 봄으로써 창의성을 키우고 실천적인 진로를 탐색할 수 있다.",36.5564808,128.7584217
707,길주중학교,안동시,196.0,2100.0,과학,안.생.과.일 심화 (안동지역과 생활속의 현상을 과학과 연관지어 생각하는 일!),"안동지역과 생활 속의 현상을 과학과 연관 지어 생각하는 일과 자연현상에서 관찰할 있는 다양한 현상들을 실험활동, 조사활동, 토의 활동 등을 통하여 과학적 사고력을 키울 수 있다. ",36.5564808,128.7584217
708,길주중학교,안동시,196.0,2100.0,과학,‘빛과 전기’새로운 세상을 창조하다,"물체를 보는 과정을 이해하고, 빛의 특성을 이용한 제품의 원리를 설명할 수 있다. 전기의 생산 과정 이해하고, 전기의 특성을 이용한 제품의 원리를 설명할 수 있다.",36.5564808,128.7584217
709,복주여자중학교,안동시,147.0,1800.0,국어,책은 내 친구,책을 어렵지 않게 다양한 방법으로 활용해 보고 독서 활동을 통해 글에서 공감하거나 감동적인 부분을 찾아 다른 사람의 생각과 비교하며 내용을 감상하고 나아가 자신의 생각과 이야기를 표현할 수 있다.,36.56259417,128.7180369
710,복주여자중학교,안동시,147.0,1800.0,국어,행복한 책만들기,책만들기 활동을 통해 글에서 자신의 생각을 정리하고 다른 사람의 생각과 비교하며 내용을 감상하고 나아가 자신의 생각과 이야기를 표현할 수 있다.,36.56259417,128.7180369
711,복주여자중학교,안동시,147.0,1800.0,수학,재미있는 수학,"수학체험 활동을 통하여 수학적 흥미를 높이고, 수학의 유용성을 알게 한다.",36.56259417,128.7180369
712,복주여자중학교,안동시,147.0,1800.0,수학,코딩 수학,"스크래치와 로봇을 이용해 자신의 생각을 순서도로 정리한 후 프로그램을 만들고, 수정하는 절차를 반복해 창의적 융합교육을 실시한다.",36.56259417,128.7180369
713,복주여자중학교,안동시,147.0,1800.0,과학,Fun Fun 과학,현상 이해를 위한 도구를 인내심을 가지고 제작한다. 제작한 과학 도구로 현상을 관찰하고 나름의 설명을 시도한다. 생활 속의 다양한 현상들을 이해하기 위한 활동에 호기심을 가지고 참여한다. 각자의 생각을 발표하고 적극적으로 경청하며 사고하여 과학 원리를 이해한다.,36.56259417,128.7180369
714,복주여자중학교,안동시,147.0,1800.0,과학,드론의 세계,"드론을 이해하고, 기초 운행을 할 수 있다. 드론의 이해를 통해, 드론과 관련된 진로 탐구를 할 수 있다. ",36.56259417,128.7180369
715,복주여자중학교,안동시,147.0,1800.0,기술가정,DIY,실생활에서 유용하게 활용할 수 있는 물품이나 소품을 직접 기획하고 손바느질로 만드는 활동을 통해 문제 해결 능력을 기르고 창의적인 사고력을 신장한다.,36.56259417,128.7180369
716,복주여자중학교,안동시,147.0,1800.0,기술가정,프랑스 자수,자수 활동을 통하여 실생활에서 활용할 수 있는 소품에 접목하여 나만의 소품을 만들어 보고 이를 통하여 문제 해결 능력과 창의적인 사고력을 신장한다.,36.56259417,128.7180369
717,안동여자중학교,안동시,145.0,1800.0,국어,책으로 만나는 나와 너,다양한 책을 읽고 나와 너와 세상을 이해할 수 있다. 다양한 책을 읽고 나와 너와 세상에 대한 생각을 표현할 수 있다.,36.57298365,128.7275002
718,안동여자중학교,안동시,145.0,1800.0,국어,하브루타로 즐기는 그림책 놀이,"질문으로 토론하고 친구들과 의견을 나누고 생각을 교류하고 경청하고 배려하는 과정을 통해 비판적 사고는 물론, 창의적으로 사고하고 소통하고 협력 하는 인재로의 성장에 밑바탕이 되고자 함.",36.57298365,128.7275002
719,안동여자중학교,안동시,145.0,1800.0,사회,논쟁하는 환경 탐구,지구촌의 다양한 환경 문제가 당연하지 않다는 관점의 전환을 통하여 환경 문제를 둘러싼 사회적 갈등과 쟁점을 탐구하는 프로그램,36.57298365,128.7275002
720,안동여자중학교,안동시,145.0,1800.0,과학,3d 펜 드로잉,3d펜을 활용하여 다양한 전문 분야를 융합하고 2D의 평면적 사고에서 3D의 입체적/공간적 사고로 확장을 통해 인문학적 상상력과 과학기술의 창조력을 갖춘 창의/융합형 인재를 양성한다. 손쉽게 다양한 학문 분야의 조형물을 만들고 그에 연계한 직업을 탐색함으로써 스스로의 진로를 탐색하는 자기주도적 학습능력을 길러준다.,36.57298365,128.7275002
721,안동여자중학교,안동시,145.0,1800.0,과학,생활과학,일상 생활 속 과학(화학 및 물질)과 관련된 다양한 현상을 탐구하고 생활 과학 용품을 제작하고자 함. ,36.57298365,128.7275002
722,안동여자중학교,안동시,145.0,1800.0,기술가정,슬기로운 기가생활,"실생활에서 유용하게 활용할 수 있는 물품이나 소품을 기획하고 만들기. 교량, 주거 공간 모형 만들기를 통하여 건축 기술에 대해 이해하고 창의성을 함양하여 소질과 적성 개발하기",36.57298365,128.7275002
723,안동중학교,안동시,177.0,1900.0,국어,책읽아웃,"책을 읽고, 다양한 방법으로 감상을 표현할 수 있다. 책을 읽고, 작가와 사회, 다른 독자와 소통할 수 있다.",36.56465434,128.7119477
724,안동중학교,안동시,177.0,1900.0,수학,활동으로 만나는 수학,"수학체험활동을 통하여 수학적 흥미를 높이고, 수학의 유용성을 알게 하여 수학 교과에 대한 흥미와 관심을 높인다. 수학체험활동으로 자신감을 찾고 이를 실생활에 활용할 수 있다. ",36.56465434,128.7119477
725,안동중학교,안동시,177.0,1900.0,과학,에코사이언스,환경문제의 현상과 원인에 대한 과학적 이해를 바탕으로 기후변화 감수성과 기후변화 문제에 대응하는 소양과 역량을 높인다. 기후변화가 동식물과 인간에게 주는 영향을 알고 탄소중립을 위한 행동을 실천할 수 있다.,36.56465434,128.7119477
726,안동중학교,안동시,177.0,1900.0,기술가정,생활 속 가정생활,"기초바느질 실습으로 실생활에서 친환경 의생활에 적용할 수 있다. 실습과 연계하여 자신의 흥미와 소질을 개발하고 진로를 탐색할 수 있다,",36.56465434,128.7119477
727,안동중학교,안동시,177.0,1900.0,기술가정,패브릭 공예,기초 손바느질을 익혀서 패브릭으로 다양한 소품을 창의적으로 제작할 수 있다. 다양한 소품제작을 통해 심미적 감성역량과 창의적 사고역량을 함양할 수 있다. ,36.56465434,128.7119477
728,안동중학교,안동시,177.0,1900.0,영어,스터디 위드 미,일상생활과 관련된 일반적 주제에 관한 말이나 대화를 듣고 말을 할 수 있다. 개인 생활에 관한 경험이나 계획에 대해 묻거나 답할 수 있다. Project 활동 과정을 통해 영어의 4가지 영역을 향상할 수 있다.,36.56465434,128.7119477
729,웅부중학교,안동시,17.0,840.0,사회,코스페이시스 VR & AR 세계 기후 UCC 제작하기,경상북도 특산물 지도와 전국 관광지도 제작을 위해 정보를 수집과 창의성과 표현력을 기른다. 그룹별 의사소통 능력과 협업으로 VR 가상현실과 AR 증강현실을 창의융힙으로 표현한다.,36.74887315,128.8234472
